algorithm,rows,cols,density,num_agents,seed,target_idx,makespan,time_to_discovery,mean_utilization,min_utilization
single_agent_stc,50,50,0.100,1,20,18,2187,441,1.0000,1.0000
single_agent_stc,50,50,0.100,1,20,19,2187,315,1.0000,1.0000
voronoi_stc,50,50,0.100,2,20,0,1299,435,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,1,1299,549,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,2,1299,343,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,3,1299,716,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,4,1299,861,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,5,1299,676,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,6,1299,500,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,7,1299,786,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,8,1299,1156,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,9,1299,267,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,10,1299,480,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,11,1299,96,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,12,1299,344,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,13,1299,887,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,14,1299,741,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,15,1299,30,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,16,1299,202,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,17,1299,511,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,18,1299,137,0.8414,0.6828
voronoi_stc,50,50,0.100,2,20,19,1299,131,0.8414,0.6828
voronoi_stc,50,50,0.100,3,20,0,835,535,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,1,835,649,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,2,835,265,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,3,835,254,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,4,835,781,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,5,835,280,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,6,835,600,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,7,835,466,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,8,835,146,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,9,835,441,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,10,835,580,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,11,835,96,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,12,835,266,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,13,835,567,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,14,835,421,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,15,835,30,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,16,835,302,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,17,835,763,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,18,835,291,0.8723,0.6503
voronoi_stc,50,50,0.100,3,20,19,835,119,0.8723,0.6503
voronoi_stc,50,50,0.100,5,20,0,775,511,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,1,775,617,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,2,775,29,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,3,775,90,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,4,775,749,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,5,775,22,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,6,775,568,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,7,775,50,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,8,775,218,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,9,775,321,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,10,775,548,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,11,775,10,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,12,775,30,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,13,775,335,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,14,775,293,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,15,775,30,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,16,775,286,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,17,775,173,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,18,775,63,0.5634,0.3910
voronoi_stc,50,50,0.100,5,20,19,775,45,0.5634,0.3910
darp_stc,50,50,0.100,2,20,0,1299,435,0.8414,0.6828
darp_stc,50,50,0.100,2,20,1,1299,549,0.8414,0.6828
darp_stc,50,50,0.100,2,20,2,1299,343,0.8414,0.6828
darp_stc,50,50,0.100,2,20,3,1299,716,0.8414,0.6828
darp_stc,50,50,0.100,2,20,4,1299,861,0.8414,0.6828
darp_stc,50,50,0.100,2,20,5,1299,676,0.8414,0.6828
darp_stc,50,50,0.100,2,20,6,1299,500,0.8414,0.6828
darp_stc,50,50,0.100,2,20,7,1299,786,0.8414,0.6828
darp_stc,50,50,0.100,2,20,8,1299,1156,0.8414,0.6828
darp_stc,50,50,0.100,2,20,9,1299,267,0.8414,0.6828
darp_stc,50,50,0.100,2,20,10,1299,480,0.8414,0.6828
darp_stc,50,50,0.100,2,20,11,1299,96,0.8414,0.6828
darp_stc,50,50,0.100,2,20,12,1299,344,0.8414,0.6828
darp_stc,50,50,0.100,2,20,13,1299,887,0.8414,0.6828
darp_stc,50,50,0.100,2,20,14,1299,741,0.8414,0.6828
darp_stc,50,50,0.100,2,20,15,1299,30,0.8414,0.6828
darp_stc,50,50,0.100,2,20,16,1299,202,0.8414,0.6828
darp_stc,50,50,0.100,2,20,17,1299,511,0.8414,0.6828
darp_stc,50,50,0.100,2,20,18,1299,137,0.8414,0.6828
darp_stc,50,50,0.100,2,20,19,1299,131,0.8414,0.6828
darp_stc,50,50,0.100,3,20,0,835,535,0.8723,0.6503
darp_stc,50,50,0.100,3,20,1,835,649,0.8723,0.6503
darp_stc,50,50,0.100,3,20,2,835,265,0.8723,0.6503
darp_stc,50,50,0.100,3,20,3,835,254,0.8723,0.6503
darp_stc,50,50,0.100,3,20,4,835,781,0.8723,0.6503
darp_stc,50,50,0.100,3,20,5,835,280,0.8723,0.6503
darp_stc,50,50,0.100,3,20,6,835,600,0.8723,0.6503
darp_stc,50,50,0.100,3,20,7,835,466,0.8723,0.6503
darp_stc,50,50,0.100,3,20,8,835,146,0.8723,0.6503
darp_stc,50,50,0.100,3,20,9,835,441,0.8723,0.6503
darp_stc,50,50,0.100,3,20,10,835,580,0.8723,0.6503
darp_stc,50,50,0.100,3,20,11,835,96,0.8723,0.6503
darp_stc,50,50,0.100,3,20,12,835,266,0.8723,0.6503
darp_stc,50,50,0.100,3,20,13,835,567,0.8723,0.6503
darp_stc,50,50,0.100,3,20,14,835,421,0.8723,0.6503
darp_stc,50,50,0.100,3,20,15,835,30,0.8723,0.6503
darp_stc,50,50,0.100,3,20,16,835,302,0.8723,0.6503
darp_stc,50,50,0.100,3,20,17,835,763,0.8723,0.6503
darp_stc,50,50,0.100,3,20,18,835,291,0.8723,0.6503
darp_stc,50,50,0.100,3,20,19,835,119,0.8723,0.6503
darp_stc,50,50,0.100,5,20,0,551,91,0.7924,0.4991
darp_stc,50,50,0.100,5,20,1,551,113,0.7924,0.4991
darp_stc,50,50,0.100,5,20,2,551,45,0.7924,0.4991
darp_stc,50,50,0.100,5,20,3,551,58,0.7924,0.4991
darp_stc,50,50,0.100,5,20,4,551,173,0.7924,0.4991
darp_stc,50,50,0.100,5,20,5,551,34,0.7924,0.4991
darp_stc,50,50,0.100,5,20,6,551,292,0.7924,0.4991
darp_stc,50,50,0.100,5,20,7,551,50,0.7924,0.4991
darp_stc,50,50,0.100,5,20,8,551,230,0.7924,0.4991
darp_stc,50,50,0.100,5,20,9,551,313,0.7924,0.4991
darp_stc,50,50,0.100,5,20,10,551,108,0.7924,0.4991
darp_stc,50,50,0.100,5,20,11,551,10,0.7924,0.4991
darp_stc,50,50,0.100,5,20,12,551,46,0.7924,0.4991
darp_stc,50,50,0.100,5,20,13,551,415,0.7924,0.4991
darp_stc,50,50,0.100,5,20,14,551,373,0.7924,0.4991
darp_stc,50,50,0.100,5,20,15,551,158,0.7924,0.4991
darp_stc,50,50,0.100,5,20,16,551,470,0.7924,0.4991
darp_stc,50,50,0.100,5,20,17,551,421,0.7924,0.4991
darp_stc,50,50,0.100,5,20,18,551,291,0.7924,0.4991
darp_stc,50,50,0.100,5,20,19,551,257,0.7924,0.4991
single_agent_stc,50,50,0.100,1,22,0,2251,1484,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,1,2251,435,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,2,2251,852,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,3,2251,1886,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,4,2251,1973,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,5,2251,257,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,6,2251,60,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,7,2251,187,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,8,2251,555,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,9,2251,1773,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,10,2251,1980,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,11,2251,2113,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,12,2251,70,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,13,2251,1444,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,14,2251,1885,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,15,2251,360,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,16,2251,1063,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,17,2251,873,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,18,2251,611,1.0000,1.0000
single_agent_stc,50,50,0.100,1,22,19,2251,1350,1.0000,1.0000
voronoi_stc,50,50,0.100,2,22,0,1255,972,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,1,1255,145,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,2,1255,1040,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,3,1255,908,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,4,1255,699,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,5,1255,691,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,6,1255,60,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,7,1255,601,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,8,1255,265,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,9,1255,795,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,10,1255,454,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,11,1255,1117,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,12,1255,70,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,13,1255,932,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,14,1255,907,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,15,1255,70,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,16,1255,551,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,17,1255,361,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,18,1255,321,0.8964,0.7928
voronoi_stc,50,50,0.100,2,22,19,1255,838,0.8964,0.7928
voronoi_stc,50,50,0.100,3,22,0,775,208,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,1,775,145,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,2,775,224,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,3,775,280,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,4,775,651,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,5,775,643,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,6,775,60,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,7,775,553,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,8,775,483,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,9,775,319,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,10,775,406,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,11,775,293,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,12,775,70,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,13,775,680,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,14,775,279,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,15,775,70,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,16,775,139,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,17,775,645,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,18,775,343,0.9673,0.9071
voronoi_stc,50,50,0.100,3,22,19,775,618,0.9673,0.9071
voronoi_stc,50,50,0.100,5,22,0,727,336,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,1,727,29,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,2,727,76,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,3,727,16,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,4,727,515,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,5,727,507,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,6,727,60,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,7,727,417,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,8,727,373,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,9,727,223,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,10,727,270,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,11,727,273,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,12,727,70,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,13,727,168,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,14,727,363,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,15,727,70,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,16,727,67,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,17,727,309,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,18,727,77,0.6182,0.1857
voronoi_stc,50,50,0.100,5,22,19,727,578,0.6182,0.1857
darp_stc,50,50,0.100,2,22,0,1255,972,0.8964,0.7928
darp_stc,50,50,0.100,2,22,1,1255,145,0.8964,0.7928
darp_stc,50,50,0.100,2,22,2,1255,1040,0.8964,0.7928
darp_stc,50,50,0.100,2,22,3,1255,908,0.8964,0.7928
darp_stc,50,50,0.100,2,22,4,1255,699,0.8964,0.7928
darp_stc,50,50,0.100,2,22,5,1255,691,0.8964,0.7928
darp_stc,50,50,0.100,2,22,6,1255,60,0.8964,0.7928
darp_stc,50,50,0.100,2,22,7,1255,601,0.8964,0.7928
darp_stc,50,50,0.100,2,22,8,1255,265,0.8964,0.7928
darp_stc,50,50,0.100,2,22,9,1255,795,0.8964,0.7928
darp_stc,50,50,0.100,2,22,10,1255,454,0.8964,0.7928
darp_stc,50,50,0.100,2,22,11,1255,1117,0.8964,0.7928
darp_stc,50,50,0.100,2,22,12,1255,70,0.8964,0.7928
darp_stc,50,50,0.100,2,22,13,1255,932,0.8964,0.7928
darp_stc,50,50,0.100,2,22,14,1255,907,0.8964,0.7928
darp_stc,50,50,0.100,2,22,15,1255,70,0.8964,0.7928
darp_stc,50,50,0.100,2,22,16,1255,551,0.8964,0.7928
darp_stc,50,50,0.100,2,22,17,1255,361,0.8964,0.7928
darp_stc,50,50,0.100,2,22,18,1255,321,0.8964,0.7928
darp_stc,50,50,0.100,2,22,19,1255,838,0.8964,0.7928
darp_stc,50,50,0.100,3,22,0,775,208,0.9673,0.9071
darp_stc,50,50,0.100,3,22,1,775,145,0.9673,0.9071
darp_stc,50,50,0.100,3,22,2,775,224,0.9673,0.9071
darp_stc,50,50,0.100,3,22,3,775,280,0.9673,0.9071
darp_stc,50,50,0.100,3,22,4,775,651,0.9673,0.9071
darp_stc,50,50,0.100,3,22,5,775,643,0.9673,0.9071
darp_stc,50,50,0.100,3,22,6,775,60,0.9673,0.9071
darp_stc,50,50,0.100,3,22,7,775,553,0.9673,0.9071
darp_stc,50,50,0.100,3,22,8,775,483,0.9673,0.9071
darp_stc,50,50,0.100,3,22,9,775,319,0.9673,0.9071
darp_stc,50,50,0.100,3,22,10,775,406,0.9673,0.9071
darp_stc,50,50,0.100,3,22,11,775,293,0.9673,0.9071
darp_stc,50,50,0.100,3,22,12,775,70,0.9673,0.9071
darp_stc,50,50,0.100,3,22,13,775,680,0.9673,0.9071
darp_stc,50,50,0.100,3,22,14,775,279,0.9673,0.9071
darp_stc,50,50,0.100,3,22,15,775,70,0.9673,0.9071
darp_stc,50,50,0.100,3,22,16,775,139,0.9673,0.9071
darp_stc,50,50,0.100,3,22,17,775,645,0.9673,0.9071
darp_stc,50,50,0.100,3,22,18,775,343,0.9673,0.9071
darp_stc,50,50,0.100,3,22,19,775,618,0.9673,0.9071
darp_stc,50,50,0.100,5,22,0,571,424,0.7870,0.2154
darp_stc,50,50,0.100,5,22,1,571,41,0.7870,0.2154
darp_stc,50,50,0.100,5,22,2,571,76,0.7870,0.2154
darp_stc,50,50,0.100,5,22,3,571,16,0.7870,0.2154
darp_stc,50,50,0.100,5,22,4,571,495,0.7870,0.2154
darp_stc,50,50,0.100,5,22,5,571,487,0.7870,0.2154
darp_stc,50,50,0.100,5,22,6,571,60,0.7870,0.2154
darp_stc,50,50,0.100,5,22,7,571,409,0.7870,0.2154
darp_stc,50,50,0.100,5,22,8,571,537,0.7870,0.2154
darp_stc,50,50,0.100,5,22,9,571,75,0.7870,0.2154
darp_stc,50,50,0.100,5,22,10,571,162,0.7870,0.2154
darp_stc,50,50,0.100,5,22,11,571,295,0.7870,0.2154
darp_stc,50,50,0.100,5,22,12,571,70,0.7870,0.2154
darp_stc,50,50,0.100,5,22,13,571,504,0.7870,0.2154
darp_stc,50,50,0.100,5,22,14,571,527,0.7870,0.2154
darp_stc,50,50,0.100,5,22,15,571,70,0.7870,0.2154
darp_stc,50,50,0.100,5,22,16,571,111,0.7870,0.2154
darp_stc,50,50,0.100,5,22,17,571,397,0.7870,0.2154
darp_stc,50,50,0.100,5,22,18,571,313,0.7870,0.2154
darp_stc,50,50,0.100,5,22,19,571,418,0.7870,0.2154
single_agent_stc,50,50,0.100,1,23,0,2263,2012,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,1,2263,1727,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,2,2263,2261,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,3,2263,543,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,4,2263,1179,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,5,2263,1561,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,6,2263,495,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,7,2263,1389,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,8,2263,162,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,9,2263,228,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,10,2263,1676,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,11,2263,1669,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,12,2263,255,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,13,2263,1687,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,14,2263,1572,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,15,2263,1120,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,16,2263,888,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,17,2263,1936,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,18,2263,1970,1.0000,1.0000
single_agent_stc,50,50,0.100,1,23,19,2263,1020,1.0000,1.0000
voronoi_stc,50,50,0.100,2,23,0,1743,192,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,1,1743,1587,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,2,1743,517,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,3,1743,1551,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,4,1743,1207,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,5,1743,293,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,6,1743,451,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,7,1743,1337,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,8,1743,230,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,9,1743,88,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,10,1743,1572,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,11,1743,1521,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,12,1743,203,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,13,1743,1595,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,14,1743,1676,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,15,1743,1148,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,16,1743,944,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,17,1743,540,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,18,1743,314,0.6489,0.2978
voronoi_stc,50,50,0.100,2,23,19,1743,1048,0.6489,0.2978
voronoi_stc,50,50,0.100,3,23,0,1743,192,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,1,1743,1587,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,2,1743,477,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,3,1743,1551,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,4,1743,1207,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,5,1743,293,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,6,1743,451,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,7,1743,1337,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,8,1743,230,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,9,1743,88,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,10,1743,1572,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,11,1743,1521,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,12,1743,203,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,13,1743,1595,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,14,1743,1676,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,15,1743,1148,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,16,1743,944,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,17,1743,540,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,18,1743,314,0.4324,0.0224
voronoi_stc,50,50,0.100,3,23,19,1743,1048,0.4324,0.0224
voronoi_stc,50,50,0.100,5,23,0,703,408,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,1,703,523,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,2,703,269,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,3,703,255,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,4,703,607,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,5,703,65,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,6,703,319,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,7,703,477,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,8,703,538,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,9,703,620,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,10,703,352,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,11,703,325,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,12,703,15,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,13,703,531,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,14,703,428,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,15,703,60,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,16,703,456,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,17,703,332,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,18,703,366,0.6427,0.0555
voronoi_stc,50,50,0.100,5,23,19,703,100,0.6427,0.0555
darp_stc,50,50,0.100,2,23,0,1743,192,0.6489,0.2978
darp_stc,50,50,0.100,2,23,1,1743,1587,0.6489,0.2978
darp_stc,50,50,0.100,2,23,2,1743,517,0.6489,0.2978
darp_stc,50,50,0.100,2,23,3,1743,1551,0.6489,0.2978
darp_stc,50,50,0.100,2,23,4,1743,1207,0.6489,0.2978
darp_stc,50,50,0.100,2,23,5,1743,293,0.6489,0.2978
darp_stc,50,50,0.100,2,23,6,1743,451,0.6489,0.2978
darp_stc,50,50,0.100,2,23,7,1743,1337,0.6489,0.2978
darp_stc,50,50,0.100,2,23,8,1743,230,0.6489,0.2978
darp_stc,50,50,0.100,2,23,9,1743,88,0.6489,0.2978
darp_stc,50,50,0.100,2,23,10,1743,1572,0.6489,0.2978
darp_stc,50,50,0.100,2,23,11,1743,1521,0.6489,0.2978
darp_stc,50,50,0.100,2,23,12,1743,203,0.6489,0.2978
darp_stc,50,50,0.100,2,23,13,1743,1595,0.6489,0.2978
darp_stc,50,50,0.100,2,23,14,1743,1676,0.6489,0.2978
darp_stc,50,50,0.100,2,23,15,1743,1148,0.6489,0.2978
darp_stc,50,50,0.100,2,23,16,1743,944,0.6489,0.2978
darp_stc,50,50,0.100,2,23,17,1743,540,0.6489,0.2978
darp_stc,50,50,0.100,2,23,18,1743,314,0.6489,0.2978
darp_stc,50,50,0.100,2,23,19,1743,1048,0.6489,0.2978
darp_stc,50,50,0.100,3,23,0,1743,192,0.4324,0.0224
darp_stc,50,50,0.100,3,23,1,1743,1587,0.4324,0.0224
darp_stc,50,50,0.100,3,23,2,1743,477,0.4324,0.0224
darp_stc,50,50,0.100,3,23,3,1743,1551,0.4324,0.0224
darp_stc,50,50,0.100,3,23,4,1743,1207,0.4324,0.0224
darp_stc,50,50,0.100,3,23,5,1743,293,0.4324,0.0224
darp_stc,50,50,0.100,3,23,6,1743,451,0.4324,0.0224
darp_stc,50,50,0.100,3,23,7,1743,1337,0.4324,0.0224
darp_stc,50,50,0.100,3,23,8,1743,230,0.4324,0.0224
darp_stc,50,50,0.100,3,23,9,1743,88,0.4324,0.0224
darp_stc,50,50,0.100,3,23,10,1743,1572,0.4324,0.0224
darp_stc,50,50,0.100,3,23,11,1743,1521,0.4324,0.0224
darp_stc,50,50,0.100,3,23,12,1743,203,0.4324,0.0224
darp_stc,50,50,0.100,3,23,13,1743,1595,0.4324,0.0224
darp_stc,50,50,0.100,3,23,14,1743,1676,0.4324,0.0224
darp_stc,50,50,0.100,3,23,15,1743,1148,0.4324,0.0224
darp_stc,50,50,0.100,3,23,16,1743,944,0.4324,0.0224
darp_stc,50,50,0.100,3,23,17,1743,540,0.4324,0.0224
darp_stc,50,50,0.100,3,23,18,1743,314,0.4324,0.0224
darp_stc,50,50,0.100,3,23,19,1743,1048,0.4324,0.0224
darp_stc,50,50,0.100,5,23,0,703,408,0.6427,0.0555
darp_stc,50,50,0.100,5,23,1,703,523,0.6427,0.0555
darp_stc,50,50,0.100,5,23,2,703,269,0.6427,0.0555
darp_stc,50,50,0.100,5,23,3,703,255,0.6427,0.0555
darp_stc,50,50,0.100,5,23,4,703,607,0.6427,0.0555
darp_stc,50,50,0.100,5,23,5,703,65,0.6427,0.0555
darp_stc,50,50,0.100,5,23,6,703,319,0.6427,0.0555
